,id,latitude,longitude,avg_air_quality
91,3912357.0,36.17319,-86.79354,1.7320776255707762
92,3952633.0,36.12558,-86.77773,1.7320776255707762
93,4033674.0,36.12644,-86.77843,1.7320776255707762
94,4047679.0,36.14261,-86.79371,1.7320776255707762
95,4067086.0,36.14392,-86.76227,1.7320776255707762
96,4100639.0,36.17121,-86.77958,1.7320776255707762
97,4169295.0,36.12465,-86.79689,1.7320776255707762
98,4178988.0,36.1748,-86.73808,1.7320776255707762
99,4197716.0,36.18111,-86.73229,1.7320776255707762
100,4227049.0,36.18701,-86.7363,1.7320776255707762
101,4252199.0,36.18251,-86.75297,1.7320776255707762
102,4275484.0,36.13778,-86.76872,1.7320776255707762
103,4302855.0,36.1366166710405,-86.81128188,1.7320776255707762
104,4303083.0,36.16992,-86.7477,1.7320776255707762
105,4351066.0,36.12679,-86.77831,1.7320776255707762
106,4354794.0,36.17542,-86.78226,1.7320776255707762
107,4358798.0,36.19218,-86.72327,1.7320776255707762
108,4365735.0,36.19213,-86.72512,1.7320776255707762
109,4438136.0,36.1334,-86.8255,1.7320776255707762
110,4476315.0,36.14505,-86.78894,1.7320776255707762
111,4485271.0,36.17332,-86.78052,1.7320776255707762
112,4490882.0,36.12509,-86.77878,1.7320776255707762
113,4491931.0,36.177,-86.74482,1.7320776255707762
114,4494569.0,36.18118,-86.7923,1.7320776255707762
115,4511965.0,36.17059,-86.74113,1.7320776255707762
116,4531756.0,36.08872,-86.79486,1.6940639269406392
117,4559286.0,36.05077,-86.73694,1.6940639269406392
118,4604518.0,36.12382,-86.7637,1.7320776255707762
119,4621726.0,36.14874,-86.84399,1.7320776255707762
120,4625481.0,36.17466,-86.78012,1.7320776255707762
121,4688669.0,36.1566,-86.76579,1.7320776255707762
122,4691716.0,36.18003,-86.72328,1.7320776255707762
123,4693349.0,36.15917,-86.80146,1.7320776255707762
124,4717231.0,36.2921,-86.78614,1.7320776255707762
125,4725120.0,36.1735,-86.76518,1.7320776255707762
126,4787052.0,36.18324,-86.74496,1.7320776255707762
127,4806588.0,36.16979,-86.77911,1.7320776255707762
128,4809998.0,36.19038,-86.75952,1.7320776255707762
129,4810344.0,36.13122,-86.79021,1.7320776255707762
130,4857128.0,36.09462,-86.792,1.6940639269406392
131,4861360.0,36.17899,-86.73718,1.7320776255707762
132,4924659.0,36.15178,-86.84395,1.7320776255707762
133,4949787.0,36.12334,-86.76343,1.7320776255707762
134,4958707.0,36.14595,-86.7877,1.7320776255707762
135,4963269.0,36.18807,-86.74442,1.7320776255707762
136,5014393.0,36.04281,-86.83346,1.6940639269406392
137,5039858.0,36.19818,-86.73448,1.7320776255707762
138,5061506.0,36.15814,-86.84145,1.7320776255707762
139,5070014.0,36.17395,-86.68661,1.7204337899543378
140,5093371.0,36.18731,-86.74041,1.7320776255707762
141,5102074.0,36.24107,-86.61458,1.7204337899543378
142,5174212.0,36.20225,-86.74634,1.7320776255707762
143,5193246.0,36.21415,-86.72949,1.7320776255707762
144,5212573.0,36.05609,-86.97052,1.6659817351598174
145,5217231.0,36.17322,-86.74842,1.7320776255707762
146,5261347.0,36.11869,-86.7833,1.7320776255707762
147,5329979.0,36.13541,-86.80358,1.7320776255707762
148,5352951.0,36.1395483907476,-86.79253731,1.7320776255707762
149,5450001.0,36.09924,-86.74098,1.6940639269406392
150,5480793.0,36.17145,-86.73934,1.7320776255707762
151,5557887.0,36.1757,-86.78175,1.7320776255707762
152,5560170.0,36.13471,-86.86484,1.7320776255707762
153,5582584.0,36.196,-86.76331,1.7320776255707762
154,5591141.0,36.17955,-86.7948,1.7320776255707762
155,5605938.0,36.173,-86.74935,1.7320776255707762
156,5622887.0,36.16475,-86.58642,1.7204337899543378
157,5726670.0,36.11872,-86.78999,1.7320776255707762
158,5756534.0,36.11737,-86.73477,1.7320776255707762
159,5759335.0,36.17045,-86.79315,1.7320776255707762
160,5761405.0,36.17187,-86.7469,1.7320776255707762
161,5761584.0,36.17089,-86.74556,1.7320776255707762
162,5761616.0,36.17082,-86.74582,1.7320776255707762
163,5773891.0,36.20005,-86.75456,1.7320776255707762
164,5794839.0,36.16826,-86.67193,1.7204337899543378
165,5808960.0,36.10244,-86.78596,1.7320776255707762
166,5859347.0,36.18069,-86.71638,1.7320776255707762
167,5880314.0,36.18469,-86.7307,1.7320776255707762
168,5920152.0,36.11852,-86.85563,1.7320776255707762
169,5930642.0,36.2176,-86.70294,1.7320776255707762
170,5933237.0,36.18921,-86.74049,1.7320776255707762
171,5964509.0,36.153839,-86.823883,1.7320776255707762
172,5970743.0,36.1549530029297,-86.77043152,1.7320776255707762
173,5984997.0,36.14309,-86.76151,1.7320776255707762
174,5989908.0,36.12825,-86.81021,1.7320776255707762
175,6119843.0,36.13663,-86.79276,1.7320776255707762
176,6162409.0,36.12439,-86.54606,1.7204337899543378
177,6207147.0,36.17363,-86.75471,1.7320776255707762
178,6210434.0,36.18111,-86.73229,1.7320776255707762
179,6213651.0,36.12584,-86.79356,1.7320776255707762
180,6223197.0,36.18145,-86.75205,1.7320776255707762
181,6225946.0,36.17033,-86.74345,1.7320776255707762
182,6227141.0,36.205799598571,-86.69898646,1.7320776255707762
183,6227228.0,36.16404,-86.75388,1.7320776255707762
184,6235842.0,36.1781,-86.75508,1.7320776255707762
185,6237779.0,36.18546,-86.77027,1.7320776255707762
186,6238833.0,36.18077,-86.79361,1.7320776255707762
187,6246236.0,36.15648,-86.87851,1.7320776255707762
188,6247676.0,36.1241,-86.75455,1.7320776255707762
189,6299318.0,36.10375,-86.73443,1.7320776255707762
190,6305488.0,36.21751,-86.70452,1.7320776255707762
191,6385486.0,36.12696,-86.80653,1.7320776255707762
192,6424881.0,36.22285,-86.70964,1.7320776255707762
193,6434670.0,36.13674,-86.81214,1.7320776255707762
194,6446261.0,36.20205,-86.74255,1.7320776255707762
195,6446687.0,36.1563,-86.76467,1.7320776255707762
196,6506269.0,36.22347,-86.75872,1.7320776255707762
197,6512317.0,36.01869,-86.72263,1.6940639269406392
198,6560581.0,36.18296,-86.74295,1.7320776255707762
199,6561061.0,36.1727,-86.79781,1.7320776255707762
200,6570571.0,36.17814,-86.74711,1.7320776255707762
201,6575499.0,36.12809,-86.87635,1.7320776255707762
202,6584689.0,36.15932,-86.82805,1.7320776255707762
203,6600619.0,36.13759,-86.77366,1.7320776255707762
204,6644226.0,36.19023,-86.76924,1.7320776255707762
205,6645502.0,36.17316,-86.79754,1.7320776255707762
206,6646825.0,36.1705,-86.78028,1.7320776255707762
207,6661949.0,36.2438,-86.70892,1.7320776255707762
208,6663109.0,36.24228,-86.709,1.7320776255707762
209,6688975.0,36.15062,-86.79642,1.7320776255707762
210,6694206.0,36.1887,-86.76924,1.7320776255707762
211,6700201.0,36.1097,-86.70947,1.7320776255707762
212,6703006.0,36.20403,-86.71687,1.7320776255707762
213,6703990.0,36.13202,-86.78218,1.7320776255707762
214,6704776.0,36.07677,-86.63634,1.700799086757991
215,6710477.0,36.19901,-86.74235,1.7320776255707762
216,6712123.0,36.19822,-86.74168,1.7320776255707762
217,6724955.0,36.18618,-86.64244,1.7204337899543378
218,6747666.0,36.24133,-86.70888,1.7320776255707762
219,6749535.0,36.22275,-86.71023,1.7320776255707762
220,6758464.0,36.12222,-86.84256,1.7320776255707762
221,6852100.0,36.1279,-86.77452,1.7320776255707762
222,6902565.0,36.16998,-86.75349,1.7320776255707762
223,6923906.0,36.2099506944146,-86.71822994,1.7320776255707762
224,7074838.0,36.20239,-86.71331,1.7320776255707762
225,7092123.0,36.15135,-86.79289,1.7320776255707762
226,7111921.0,36.26075,-86.70752,1.7320776255707762
227,7128065.0,36.14169,-86.79131,1.7320776255707762
228,7206598.0,36.18127,-86.74675,1.7320776255707762
229,7221835.0,36.17465,-86.78194,1.7320776255707762
230,7291013.0,36.22727,-86.73068,1.7320776255707762
231,7307832.0,36.1517,-86.83161,1.7320776255707762
232,7329327.0,36.26438,-86.73201,1.7320776255707762
233,7360288.0,36.15089,-86.83676,1.7320776255707762
234,7367968.0,36.13817,-86.77228,1.7320776255707762
235,7380837.0,36.17192,-86.66714,1.7204337899543378
236,7383966.0,36.19071,-86.77257,1.7320776255707762
237,7399827.0,36.13843,-86.78669,1.7320776255707762
238,7419176.0,36.03769,-86.74491,1.6940639269406392
239,7474432.0,36.17788,-86.68309,1.7204337899543378
240,7601469.0,36.19109,-86.7708,1.7320776255707762
241,7604137.0,36.18642,-86.72942,1.7320776255707762
242,7608787.0,36.05468,-86.97141,1.6659817351598174
243,7622494.0,36.12805,-86.78655,1.7320776255707762
244,7665393.0,36.07787,-86.63751,1.700799086757991
245,7680228.0,36.14532,-86.63497,1.7204337899543378
246,7688877.0,36.13967,-86.82578,1.7320776255707762
247,7692199.0,36.12643,-86.79299,1.7320776255707762
248,7732118.0,36.17305,-86.93106,1.6876712328767123
249,7735723.0,36.17028,-86.7775,1.7320776255707762
250,7759892.0,36.14909,-86.7938,1.7320776255707762
251,7761551.0,36.13686,-86.76609,1.7320776255707762
252,7771795.0,36.14822,-86.83821,1.7320776255707762
253,7789726.0,36.12916,-86.80692,1.7320776255707762
254,7799836.0,36.1766,-86.743,1.7320776255707762
255,7805346.0,36.15647,-86.86794,1.7320776255707762
256,7823039.0,36.13771,-86.79408,1.7320776255707762
257,7837790.0,36.1492,-86.76625,1.7320776255707762
258,7860065.0,36.1655,-86.6828,1.7204337899543378
259,7868621.0,36.22489,-86.83074,1.7320776255707762
260,7899142.0,36.17529,-86.74597,1.7320776255707762
261,7899983.0,36.1739,-86.78088,1.7320776255707762
262,7914730.0,36.20918,-86.79041,1.7320776255707762
263,7922612.0,36.18009,-86.75848,1.7320776255707762
264,7967170.0,36.1303176879883,-86.80770111,1.7320776255707762
265,7984939.0,36.12861,-86.80127,1.7320776255707762
266,8017261.0,36.21517,-86.73259,1.7320776255707762
267,8035818.0,36.11972,-86.79854,1.7320776255707762
268,8035950.0,36.11972,-86.79854,1.7320776255707762
269,8049698.0,36.15605,-86.82202,1.7320776255707762
270,8086958.0,36.19349,-86.74374,1.7320776255707762
271,8161882.0,36.1359,-86.81245,1.7320776255707762
272,8188686.0,36.14859,-86.78579,1.7320776255707762
273,8218822.0,36.17174,-86.75174,1.7320776255707762
274,8239061.0,36.1317405700684,-86.80770111,1.7320776255707762
275,8240987.0,36.05043,-86.76082,1.6940639269406392
276,8271426.0,36.12852,-86.7883,1.7320776255707762
277,8385922.0,36.12972,-86.63917,1.7204337899543378
278,8410601.0,36.19772,-86.68264,1.7204337899543378
279,8457305.0,36.16359,-86.7756,1.7320776255707762
280,8497631.0,36.17688,-86.6883,1.7204337899543378
281,8542398.0,36.07776,-86.7109,1.6940639269406392
282,8547609.0,36.1767311096191,-86.74521637,1.7320776255707762
283,8608294.0,36.20013,-86.76776,1.7320776255707762
284,8690505.0,36.19228,-86.75877,1.7320776255707762
285,8700154.0,36.2352474482013,-86.72871588,1.7320776255707762
286,8734371.0,36.1636352539062,-86.78086853,1.7320776255707762
287,8759177.0,36.14824,-86.76567,1.7320776255707762
288,8800840.0,36.17569,-86.75936,1.7320776255707762
289,8825862.0,36.18159,-86.75306,1.7320776255707762
290,8886777.0,36.17106,-86.75726,1.7320776255707762
291,8904707.0,36.1635551452637,-86.78103638,1.7320776255707762
292,8983414.0,36.14359,-86.82843,1.7320776255707762
293,8993928.0,36.11761,-86.83347,1.7320776255707762
294,9004782.0,36.21048,-86.73137,1.7320776255707762
295,9024984.0,36.10614,-86.79066,1.7320776255707762
296,9049312.0,36.16143,-86.77626,1.7320776255707762
297,9049516.0,36.16315,-86.77444,1.7320776255707762
298,9049629.0,36.16282,-86.7741,1.7320776255707762
299,9050243.0,36.16231,-86.77391,1.7320776255707762
300,9090089.0,36.12789,-86.79728,1.7320776255707762
301,9118875.0,36.13658,-86.80451,1.7320776255707762
302,9185457.0,36.16668,-86.74052,1.7320776255707762
303,9218062.0,36.10439,-86.73347,1.7320776255707762
304,9219413.0,36.19435,-86.72559,1.7320776255707762
305,9252931.0,36.18162,-86.74861,1.7320776255707762
306,9260886.0,36.17304,-86.7414,1.7320776255707762
307,9330812.0,36.16409,-86.75097,1.7320776255707762
308,9348884.0,36.18029,-86.74799,1.7320776255707762
309,9383218.0,36.17107,-86.74705,1.7320776255707762
310,9477068.0,36.02767,-86.70846,1.6940639269406392
311,9482455.0,36.13582,-86.63715,1.7204337899543378
312,9488800.0,36.23972,-86.66809,1.7204337899543378
313,9542478.0,36.17018,-86.7361,1.7320776255707762
314,9544821.0,36.1581432193539,-86.76627713,1.7320776255707762
315,9691851.0,36.17132,-86.74199,1.7320776255707762
316,9692894.0,36.19916,-86.70674,1.7320776255707762
317,9726690.0,36.15764,-86.76518,1.7320776255707762
318,9804530.0,36.2046021966654,-86.73692955,1.7320776255707762
319,9837209.0,36.1584,-86.76655,1.7320776255707762
320,9860359.0,36.1736305030675,-86.779679,1.7320776255707762
321,9863459.0,36.19388,-86.74045,1.7320776255707762
322,10017234.0,36.10297,-86.74284,1.6940639269406392
323,10036680.0,36.21299,-86.71122,1.7320776255707762
324,10056974.0,36.12002,-86.84375,1.7320776255707762
325,10163485.0,36.14229,-86.82473,1.7320776255707762
326,10194770.0,36.17209,-86.72274,1.7320776255707762
327,10228685.0,36.16926,-86.75898,1.7320776255707762
328,10234851.0,36.14634,-86.78898,1.7320776255707762
329,10268835.0,36.12852,-86.80575,1.7320776255707762
330,10293691.0,36.17362,-86.78066,1.7320776255707762
331,10309379.0,36.17164,-86.75893,1.7320776255707762
332,10410232.0,36.16956,-86.79463,1.7320776255707762
333,10411052.0,36.1878253718747,-86.75509778,1.7320776255707762
334,10423877.0,36.18005,-86.74653,1.7320776255707762
335,10426942.0,36.11783,-86.74178,1.7320776255707762
336,10452356.0,36.35437,-86.74333,1.6886986301369864
337,10452358.0,36.354368,-86.743329,1.6886986301369864
338,10452361.0,36.354368,-86.743329,1.6886986301369864
339,10457284.0,36.1291,-86.75165,1.7320776255707762
340,10469646.0,36.1549,-86.77049,1.7320776255707762
341,10498527.0,36.1983,-86.63392,1.7204337899543378
342,10513612.0,36.07628,-86.73257,1.6940639269406392
343,10513727.0,36.14764,-86.79529,1.7320776255707762
344,10528368.0,36.16343,-86.77834,1.7320776255707762
345,10549143.0,36.13347,-86.83346,1.7320776255707762
346,10561858.0,36.25961,-86.72013,1.7320776255707762
347,10565637.0,36.20911,-86.72695,1.7320776255707762
348,10617955.0,36.13164,-86.78226,1.7320776255707762
349,10862946.0,36.20568,-86.60122,1.7204337899543378
350,10902213.0,36.14922,-86.79411,1.7320776255707762
351,10904943.0,36.16343,-86.77834,1.7320776255707762
352,10905803.0,36.16343,-86.77834,1.7320776255707762
353,10906429.0,36.16343,-86.7783366,1.7320776255707762
354,10906882.0,36.16343,-86.77834,1.7320776255707762
355,10907204.0,36.16343,-86.77834,1.7320776255707762
356,10907474.0,36.16343,-86.7783366,1.7320776255707762
357,10907863.0,36.16279,-86.77896,1.7320776255707762
358,10908056.0,36.16343,-86.77834,1.7320776255707762
359,10908681.0,36.16343,-86.7783366,1.7320776255707762
360,10908989.0,36.16343,-86.7783366,1.7320776255707762
361,10909222.0,36.16343,-86.77834,1.7320776255707762
362,10909378.0,36.16461,-86.77811,1.7320776255707762
363,10909635.0,36.16343,-86.77834,1.7320776255707762
364,10909755.0,36.16343,-86.7783366,1.7320776255707762
365,10909867.0,36.16399,-86.7787,1.7320776255707762
366,10959694.0,36.1084,-86.70344,1.7320776255707762
367,10960823.0,36.21603,-86.68502,1.7204337899543378
368,10985505.0,36.06446,-86.6935,1.700799086757991
369,10985810.0,36.12731,-86.79322,1.7320776255707762
370,11007461.0,36.10504,-86.80138,1.7320776255707762
371,11024062.0,36.20129,-86.75929,1.7320776255707762
372,11048972.0,36.21076,-86.72752,1.7320776255707762
373,11074483.0,36.33753,-86.75657,1.6886986301369864
374,11079846.0,36.12359,-86.7898,1.7320776255707762
375,11108095.0,36.11552,-86.78114,1.7320776255707762
376,11134493.0,36.17541,-86.74726,1.7320776255707762
377,11154883.0,36.18865,-86.76823,1.7320776255707762
378,11159013.0,36.20751,-86.70995,1.7320776255707762
379,11167415.0,36.30407,-86.68385,1.6897260273972603
380,11186757.0,36.17236,-86.78042,1.7320776255707762
381,11243563.0,36.12254,-86.84318,1.7320776255707762
382,11304096.0,36.3471,-86.75796,1.6886986301369864
383,11305104.0,36.1835,-86.77206,1.7320776255707762
384,11336505.0,36.11969,-86.74779,1.7320776255707762
385,11340340.0,36.16293,-86.58664,1.7204337899543378
386,11358238.0,36.1861228942871,-86.76495361,1.7320776255707762
387,11387629.0,36.18521,-86.77039,1.7320776255707762
388,11438990.0,36.19836,-86.7669,1.7320776255707762
389,11442399.0,36.25609,-86.81056,1.7320776255707762
390,11465403.0,36.15116,-86.80261,1.7320776255707762
391,11562188.0,36.17408,-86.78223,1.7320776255707762
392,11597189.0,36.20839,-86.68941,1.7204337899543378
393,11610349.0,36.15118,-86.80257,1.7320776255707762
394,11671060.0,36.15066,-86.80364,1.7320776255707762
395,11671431.0,36.15067,-86.80362,1.7320776255707762
396,11671760.0,36.151321,-86.802444,1.7320776255707762
397,11671977.0,36.15094,-86.80358,1.7320776255707762
398,11671995.0,36.19855,-86.67723,1.7204337899543378
399,11672549.0,36.17183,-86.75112,1.7320776255707762
400,11672613.0,36.17135,-86.75006,1.7320776255707762
401,11680555.0,36.13019,-86.63864,1.7204337899543378
402,11699118.0,36.12366,-86.78986,1.7320776255707762
403,11758426.0,36.11828,-86.74183,1.7320776255707762
404,11792169.0,36.14784,-86.6282,1.7204337899543378
405,11815511.0,36.1256790161133,-86.79071045,1.7320776255707762
406,11820786.0,36.22125,-86.70576,1.7320776255707762
407,11827330.0,36.17978,-86.73959,1.7320776255707762
408,11928110.0,36.07418,-86.74955,1.6940639269406392
409,11963187.0,36.16569,-86.74118,1.7320776255707762
410,11978690.0,36.16509,-86.85464,1.7320776255707762
411,11990998.0,36.12141,-86.7429,1.7320776255707762
412,12037184.0,36.12673,-86.69948,1.7204337899543378
413,12038428.0,36.17115,-86.79591,1.7320776255707762
414,12067064.0,36.14541,-86.82313,1.7320776255707762
415,12105639.0,36.16702,-86.74056,1.7320776255707762
416,12212145.0,36.06519,-86.72997,1.6940639269406392
417,12268092.0,36.20888,-86.78604,1.7320776255707762
418,12276038.0,36.19647,-86.76683,1.7320776255707762
419,12291935.0,36.19388,-86.82837,1.7320776255707762
420,12294564.0,36.1985,-86.76697,1.7320776255707762
421,12310554.0,36.13424,-86.80279,1.7320776255707762
422,12326550.0,36.23301,-86.72965,1.7320776255707762
423,12345794.0,36.1052,-86.60074,1.7204337899543378
424,12347281.0,36.18431,-86.72315,1.7320776255707762
425,12355786.0,36.21041,-86.92125,1.6876712328767123
426,12364943.0,36.1736793518066,-86.78069305,1.7320776255707762
427,12381176.0,36.17639,-86.75126,1.7320776255707762
428,12405348.0,36.17808,-86.74455,1.7320776255707762
429,12410928.0,36.1459999084473,-86.78773499,1.7320776255707762
430,12417412.0,36.13302,-86.88465,1.7320776255707762
431,12451484.0,36.14722,-86.7912,1.7320776255707762
432,12468547.0,36.09879,-86.72861,1.7320776255707762
433,12484381.0,36.08033,-86.93968,1.6659817351598174
434,12496195.0,36.12362,-86.73029,1.7320776255707762
435,12583954.0,36.21093,-86.70274,1.7320776255707762
436,12604546.0,36.1713,-86.79135,1.7320776255707762
437,12705971.0,36.17899,-86.74535,1.7320776255707762
438,12712683.0,36.18209,-86.74122,1.7320776255707762
439,12716356.0,36.17376,-86.78071,1.7320776255707762
440,12740523.0,36.04926,-86.75826,1.6940639269406392
441,12763495.0,36.13837,-86.77652,1.7320776255707762
442,12806991.0,36.13661,-86.63885,1.7204337899543378
443,12810878.0,36.08604,-86.883553,1.6940639269406392
444,12853699.0,36.13703,-86.78768,1.7320776255707762
445,12870392.0,36.1538619995117,-86.82385254,1.7320776255707762
446,12872273.0,36.23358,-86.7423,1.7320776255707762
447,12902998.0,36.17964,-86.73818,1.7320776255707762
448,12912043.0,36.17159,-86.77879,1.7320776255707762
449,12941574.0,36.11125,-86.69425,1.7204337899543378
450,12951332.0,36.11211,-86.79406,1.7320776255707762
451,12990193.0,36.17539,-86.78191,1.7320776255707762
452,13017638.0,36.20107,-86.70933,1.7320776255707762
453,13019691.0,36.10477,-86.70412,1.7320776255707762
454,13019766.0,36.1255302429199,-86.80405426,1.7320776255707762
455,13044705.0,36.19305,-86.75764,1.7320776255707762
456,13052870.0,36.15484,-86.6861,1.7204337899543378
457,13064758.0,36.1552,-86.67098,1.7204337899543378
458,13064961.0,36.14702,-86.78707,1.7320776255707762
459,13081350.0,36.12213,-86.84415,1.7320776255707762
460,13085311.0,36.12759,-86.80755,1.7320776255707762
461,13096927.0,36.15153,-86.83327,1.7320776255707762
462,13098951.0,36.12854,-86.77586,1.7320776255707762
463,13100329.0,36.24488,-86.70687,1.7320776255707762
464,13116217.0,36.17577,-86.74127,1.7320776255707762
465,13124378.0,36.18029,-86.74926,1.7320776255707762
466,13130511.0,36.21311,-86.72898,1.7320776255707762
467,13136382.0,36.1478,-86.76556,1.7320776255707762
468,13139208.0,36.1536,-86.86252,1.7320776255707762
469,13142265.0,36.22189,-86.68496,1.7204337899543378
470,13153509.0,36.19264,-86.63879,1.7204337899543378
471,13164780.0,36.13738,-86.78635,1.7320776255707762
472,13190076.0,36.20096,-86.7422,1.7320776255707762
473,13221741.0,36.13076,-86.69728,1.7204337899543378
474,13238821.0,36.12986,-86.80754,1.7320776255707762
475,13249863.0,36.19953,-86.70415,1.7320776255707762
476,13272119.0,36.13531,-86.78423,1.7320776255707762
477,13279168.0,36.14854,-86.79652,1.7320776255707762
478,13282529.0,36.14901,-86.82495,1.7320776255707762
479,13293782.0,36.18806,-86.73657,1.7320776255707762
480,13313321.0,36.16777,-86.67797,1.7204337899543378
481,13332724.0,36.17183,-86.77949,1.7320776255707762
482,13374996.0,36.1139,-86.6371,1.7204337899543378
483,13380117.0,36.26664,-86.65088,1.7204337899543378
484,13388342.0,36.15593,-86.86121,1.7320776255707762
485,13415729.0,36.14239,-86.85239,1.7320776255707762
486,13431977.0,36.19594,-86.7539,1.7320776255707762
487,13450649.0,36.21539,-86.73256,1.7320776255707762
488,13492372.0,36.13851,-86.81201,1.7320776255707762
489,13496774.0,36.12212,-86.79144,1.7320776255707762
490,13547196.0,36.13646,-86.63697,1.7204337899543378
491,13561006.0,36.11206,-86.73308,1.7320776255707762
492,13575385.0,36.15733,-86.63496,1.7204337899543378
493,13634095.0,36.17198,-86.74796,1.7320776255707762
494,13642576.0,36.1272,-86.79205,1.7320776255707762
